"10826: Population, by region, age, contents and year"

"region";"age";"Persons 2022"
"030126 Sentrum (1988-2003)";"16 years";0
"030126 Sentrum (1988-2003)";"17 years";0
"030126 Sentrum (1988-2003)";"18 years";0
"030126 Sentrum (1988-2003)";"19 years";0
"030126 Sentrum (1988-2003)";"20 years";0
"030126 Sentrum (1988-2003)";"21 years";0
"030126 Sentrum (1988-2003)";"22 years";0
"030126 Sentrum (1988-2003)";"23 years";0
"030126 Sentrum (1988-2003)";"24 years";0
"030126 Sentrum (1988-2003)";"25 years";0
"030126 Sentrum (1988-2003)";"26 years";0
"030126 Sentrum (1988-2003)";"27 years";0
"030126 Sentrum (1988-2003)";"28 years";0
"030126 Sentrum (1988-2003)";"29 years";0
"030126 Sentrum (1988-2003)";"30 years";0
"030126 Sentrum (1988-2003)";"31 years";0
"030126 Sentrum (1988-2003)";"32 years";0
"030126 Sentrum (1988-2003)";"33 years";0
"030126 Sentrum (1988-2003)";"34 years";0
"030126 Sentrum (1988-2003)";"35 years";0
"030126 Sentrum (1988-2003)";"36 years";0
"030126 Sentrum (1988-2003)";"37 years";0
"030126 Sentrum (1988-2003)";"38 years";0
"030126 Sentrum (1988-2003)";"39 years";0
"030126 Sentrum (1988-2003)";"40 years";0
"030126 Sentrum (1988-2003)";"41 years";0
"030126 Sentrum (1988-2003)";"42 years";0
"030126 Sentrum (1988-2003)";"43 years";0
"030126 Sentrum (1988-2003)";"44 years";0
"030126 Sentrum (1988-2003)";"45 years";0
"030126 Sentrum (1988-2003)";"46 years";0
"030126 Sentrum (1988-2003)";"47 years";0
"030126 Sentrum (1988-2003)";"48 years";0
"030126 Sentrum (1988-2003)";"49 years";0
"030126 Sentrum (1988-2003)";"50 years";0
"030126 Sentrum (1988-2003)";"51 years";0
"030126 Sentrum (1988-2003)";"52 years";0
"030126 Sentrum (1988-2003)";"53 years";0
"030126 Sentrum (1988-2003)";"54 years";0
"030126 Sentrum (1988-2003)";"55 years";0
"030126 Sentrum (1988-2003)";"56 years";0
"030126 Sentrum (1988-2003)";"57 years";0
"030126 Sentrum (1988-2003)";"58 years";0
"030126 Sentrum (1988-2003)";"59 years";0
"030126 Sentrum (1988-2003)";"60 years";0
"030126 Sentrum (1988-2003)";"61 years";0
"030126 Sentrum (1988-2003)";"62 years";0
"030126 Sentrum (1988-2003)";"63 years";0
"030126 Sentrum (1988-2003)";"64 years";0
"030126 Sentrum (1988-2003)";"65 years";0
"030126 Sentrum (1988-2003)";"66 years";0
"030126 Sentrum (1988-2003)";"67 years";0
"030126 Sentrum (1988-2003)";"68 years";0
"030126 Sentrum (1988-2003)";"69 years";0
"030126 Sentrum (1988-2003)";"70 years";0
"030126 Sentrum (1988-2003)";"71 years";0
"030126 Sentrum (1988-2003)";"72 years";0
"030126 Sentrum (1988-2003)";"73 years";0
"030126 Sentrum (1988-2003)";"74 years";0
"030126 Sentrum (1988-2003)";"75 years";0
"030126 Sentrum (1988-2003)";"76 years";0
"030126 Sentrum (1988-2003)";"77 years";0
"030126 Sentrum (1988-2003)";"78 years";0
"030126 Sentrum (1988-2003)";"79 years";0
"030126 Sentrum (1988-2003)";"80 years";0
"030126 Sentrum (1988-2003)";"81 years";0
"030126 Sentrum (1988-2003)";"82 years";0
"030126 Sentrum (1988-2003)";"83 years";0
"030126 Sentrum (1988-2003)";"84 years";0
"030126 Sentrum (1988-2003)";"85 years";0
"030126 Sentrum (1988-2003)";"86 years";0
"030126 Sentrum (1988-2003)";"87 years";0
"030126 Sentrum (1988-2003)";"88 years";0
"030126 Sentrum (1988-2003)";"89 years";0
"030126 Sentrum (1988-2003)";"90 years";0
"030126 Sentrum (1988-2003)";"91 years";0
"030126 Sentrum (1988-2003)";"92 years";0
"030126 Sentrum (1988-2003)";"93 years";0
"030126 Sentrum (1988-2003)";"94 years";0
"030126 Sentrum (1988-2003)";"95 years";0
"030126 Sentrum (1988-2003)";"96 years";0
"030126 Sentrum (1988-2003)";"97 years";0
"030126 Sentrum (1988-2003)";"98 years";0
"030126 Sentrum (1988-2003)";"99 years";0
"030126 Sentrum (1988-2003)";"100 years";0
"030126 Sentrum (1988-2003)";"101 years";0
"030126 Sentrum (1988-2003)";"102 years";0
"030126 Sentrum (1988-2003)";"103 years";0
"030126 Sentrum (1988-2003)";"104 years";0
"030126 Sentrum (1988-2003)";"105 years or older";0
"030127 Marka (1988-2003)";"0 years";0
"030127 Marka (1988-2003)";"1 year";0
"030127 Marka (1988-2003)";"2 years";0
"030127 Marka (1988-2003)";"3 years";0
"030127 Marka (1988-2003)";"4 years";0
"030127 Marka (1988-2003)";"5 years";0
"030127 Marka (1988-2003)";"6 years";0
"030127 Marka (1988-2003)";"7 years";0
"030127 Marka (1988-2003)";"8 years";0
"030127 Marka (1988-2003)";"9 years";0
"030127 Marka (1988-2003)";"10 years";0
"030127 Marka (1988-2003)";"11 years";0
"030127 Marka (1988-2003)";"12 years";0
"030127 Marka (1988-2003)";"13 years";0
"030127 Marka (1988-2003)";"14 years";0
"030127 Marka (1988-2003)";"15 years";0
"030127 Marka (1988-2003)";"16 years";0
"030127 Marka (1988-2003)";"17 years";0
"030127 Marka (1988-2003)";"18 years";0
"030127 Marka (1988-2003)";"19 years";0
"030127 Marka (1988-2003)";"20 years";0
"030127 Marka (1988-2003)";"21 years";0
"030127 Marka (1988-2003)";"22 years";0
"030127 Marka (1988-2003)";"23 years";0
"030127 Marka (1988-2003)";"24 years";0
"030127 Marka (1988-2003)";"25 years";0
"030127 Marka (1988-2003)";"26 years";0
"030127 Marka (1988-2003)";"27 years";0
"030127 Marka (1988-2003)";"28 years";0
"030127 Marka (1988-2003)";"29 years";0
"030127 Marka (1988-2003)";"30 years";0
"030127 Marka (1988-2003)";"31 years";0
"030127 Marka (1988-2003)";"32 years";0
"030127 Marka (1988-2003)";"33 years";0
"030127 Marka (1988-2003)";"34 years";0
"030127 Marka (1988-2003)";"35 years";0
"030127 Marka (1988-2003)";"36 years";0
"030127 Marka (1988-2003)";"37 years";0
"030127 Marka (1988-2003)";"38 years";0
"030127 Marka (1988-2003)";"39 years";0
"030127 Marka (1988-2003)";"40 years";0
"030127 Marka (1988-2003)";"41 years";0
"030127 Marka (1988-2003)";"42 years";0
"030127 Marka (1988-2003)";"43 years";0
"030127 Marka (1988-2003)";"44 years";0
"030127 Marka (1988-2003)";"45 years";0
"030127 Marka (1988-2003)";"46 years";0
"030127 Marka (1988-2003)";"47 years";0
"030127 Marka (1988-2003)";"48 years";0
"030127 Marka (1988-2003)";"49 years";0
"030127 Marka (1988-2003)";"50 years";0
"030127 Marka (1988-2003)";"51 years";0
"030127 Marka (1988-2003)";"52 years";0
"030127 Marka (1988-2003)";"53 years";0
"030127 Marka (1988-2003)";"54 years";0
"030127 Marka (1988-2003)";"55 years";0
"030127 Marka (1988-2003)";"56 years";0
"030127 Marka (1988-2003)";"57 years";0
"030127 Marka (1988-2003)";"58 years";0
"030127 Marka (1988-2003)";"59 years";0
"030127 Marka (1988-2003)";"60 years";0
"030127 Marka (1988-2003)";"61 years";0
"030127 Marka (1988-2003)";"62 years";0
"030127 Marka (1988-2003)";"63 years";0
"030127 Marka (1988-2003)";"64 years";0
"030127 Marka (1988-2003)";"65 years";0
"030127 Marka (1988-2003)";"66 years";0
"030127 Marka (1988-2003)";"67 years";0
"030127 Marka (1988-2003)";"68 years";0
"030127 Marka (1988-2003)";"69 years";0
"030127 Marka (1988-2003)";"70 years";0
"030127 Marka (1988-2003)";"71 years";0
"030127 Marka (1988-2003)";"72 years";0
"030127 Marka (1988-2003)";"73 years";0
"030127 Marka (1988-2003)";"74 years";0
"030127 Marka (1988-2003)";"75 years";0
"030127 Marka (1988-2003)";"76 years";0
"030127 Marka (1988-2003)";"77 years";0
"030127 Marka (1988-2003)";"78 years";0
"030127 Marka (1988-2003)";"79 years";0
"030127 Marka (1988-2003)";"80 years";0
"030127 Marka (1988-2003)";"81 years";0
"030127 Marka (1988-2003)";"82 years";0
"030127 Marka (1988-2003)";"83 years";0
"030127 Marka (1988-2003)";"84 years";0
"030127 Marka (1988-2003)";"85 years";0
"030127 Marka (1988-2003)";"86 years";0
"030127 Marka (1988-2003)";"87 years";0
"030127 Marka (1988-2003)";"88 years";0
"030127 Marka (1988-2003)";"89 years";0
"030127 Marka (1988-2003)";"90 years";0
"030127 Marka (1988-2003)";"91 years";0
"030127 Marka (1988-2003)";"92 years";0
"030127 Marka (1988-2003)";"93 years";0
"030127 Marka (1988-2003)";"94 years";0
"030127 Marka (1988-2003)";"95 years";0
"030127 Marka (1988-2003)";"96 years";0
"030127 Marka (1988-2003)";"97 years";0
"030127 Marka (1988-2003)";"98 years";0
"030127 Marka (1988-2003)";"99 years";0
"030127 Marka (1988-2003)";"100 years";0
"030127 Marka (1988-2003)";"101 years";0
"030127 Marka (1988-2003)";"102 years";0
"030127 Marka (1988-2003)";"103 years";0
"030127 Marka (1988-2003)";"104 years";0
"030127 Marka (1988-2003)";"105 years or older";0
"030199 Unknown urban district Oslo (1988-2003)";"0 years";0
"030199 Unknown urban district Oslo (1988-2003)";"1 year";0
"030199 Unknown urban district Oslo (1988-2003)";"2 years";0
"030199 Unknown urban district Oslo (1988-2003)";"3 years";0
"030199 Unknown urban district Oslo (1988-2003)";"4 years";0
"030199 Unknown urban district Oslo (1988-2003)";"5 years";0
"030199 Unknown urban district Oslo (1988-2003)";"6 years";0
"030199 Unknown urban district Oslo (1988-2003)";"7 years";0
"030199 Unknown urban district Oslo (1988-2003)";"8 years";0
"030199 Unknown urban district Oslo (1988-2003)";"9 years";0
"030199 Unknown urban district Oslo (1988-2003)";"10 years";0
"030199 Unknown urban district Oslo (1988-2003)";"11 years";0
"030199 Unknown urban district Oslo (1988-2003)";"12 years";0
"030199 Unknown urban district Oslo (1988-2003)";"13 years";0
"030199 Unknown urban district Oslo (1988-2003)";"14 years";0
"030199 Unknown urban district Oslo (1988-2003)";"15 years";0
"030199 Unknown urban district Oslo (1988-2003)";"16 years";0
"030199 Unknown urban district Oslo (1988-2003)";"17 years";0
"030199 Unknown urban district Oslo (1988-2003)";"18 years";0
"030199 Unknown urban district Oslo (1988-2003)";"19 years";0
"030199 Unknown urban district Oslo (1988-2003)";"20 years";0
"030199 Unknown urban district Oslo (1988-2003)";"21 years";0
"030199 Unknown urban district Oslo (1988-2003)";"22 years";0
"030199 Unknown urban district Oslo (1988-2003)";"23 years";0
"030199 Unknown urban district Oslo (1988-2003)";"24 years";0
"030199 Unknown urban district Oslo (1988-2003)";"25 years";0
"030199 Unknown urban district Oslo (1988-2003)";"26 years";0
"030199 Unknown urban district Oslo (1988-2003)";"27 years";0
"030199 Unknown urban district Oslo (1988-2003)";"28 years";0
"030199 Unknown urban district Oslo (1988-2003)";"29 years";0
"030199 Unknown urban district Oslo (1988-2003)";"30 years";0
"030199 Unknown urban district Oslo (1988-2003)";"31 years";0
"030199 Unknown urban district Oslo (1988-2003)";"32 years";0
"030199 Unknown urban district Oslo (1988-2003)";"33 years";0
"030199 Unknown urban district Oslo (1988-2003)";"34 years";0
"030199 Unknown urban district Oslo (1988-2003)";"35 years";0
"030199 Unknown urban district Oslo (1988-2003)";"36 years";0
"030199 Unknown urban district Oslo (1988-2003)";"37 years";0
"030199 Unknown urban district Oslo (1988-2003)";"38 years";0
"030199 Unknown urban district Oslo (1988-2003)";"39 years";0
"030199 Unknown urban district Oslo (1988-2003)";"40 years";0
"030199 Unknown urban district Oslo (1988-2003)";"41 years";0
"030199 Unknown urban district Oslo (1988-2003)";"42 years";0
"030199 Unknown urban district Oslo (1988-2003)";"43 years";0
"030199 Unknown urban district Oslo (1988-2003)";"44 years";0
"030199 Unknown urban district Oslo (1988-2003)";"45 years";0
"030199 Unknown urban district Oslo (1988-2003)";"46 years";0
"030199 Unknown urban district Oslo (1988-2003)";"47 years";0
"030199 Unknown urban district Oslo (1988-2003)";"48 years";0
"030199 Unknown urban district Oslo (1988-2003)";"49 years";0
"030199 Unknown urban district Oslo (1988-2003)";"50 years";0
"030199 Unknown urban district Oslo (1988-2003)";"51 years";0
"030199 Unknown urban district Oslo (1988-2003)";"52 years";0
"030199 Unknown urban district Oslo (1988-2003)";"53 years";0
"030199 Unknown urban district Oslo (1988-2003)";"54 years";0
"030199 Unknown urban district Oslo (1988-2003)";"55 years";0
"030199 Unknown urban district Oslo (1988-2003)";"56 years";0
"030199 Unknown urban district Oslo (1988-2003)";"57 years";0
"030199 Unknown urban district Oslo (1988-2003)";"58 years";0
"030199 Unknown urban district Oslo (1988-2003)";"59 years";0
"030199 Unknown urban district Oslo (1988-2003)";"60 years";0
"030199 Unknown urban district Oslo (1988-2003)";"61 years";0
"030199 Unknown urban district Oslo (1988-2003)";"62 years";0
"030199 Unknown urban district Oslo (1988-2003)";"63 years";0
"030199 Unknown urban district Oslo (1988-2003)";"64 years";0
"030199 Unknown urban district Oslo (1988-2003)";"65 years";0
"030199 Unknown urban district Oslo (1988-2003)";"66 years";0
"030199 Unknown urban district Oslo (1988-2003)";"67 years";0
"030199 Unknown urban district Oslo (1988-2003)";"68 years";0
"030199 Unknown urban district Oslo (1988-2003)";"69 years";0
"030199 Unknown urban district Oslo (1988-2003)";"70 years";0
"030199 Unknown urban district Oslo (1988-2003)";"71 years";0
"030199 Unknown urban district Oslo (1988-2003)";"72 years";0
"030199 Unknown urban district Oslo (1988-2003)";"73 years";0
"030199 Unknown urban district Oslo (1988-2003)";"74 years";0
"030199 Unknown urban district Oslo (1988-2003)";"75 years";0
"030199 Unknown urban district Oslo (1988-2003)";"76 years";0
"030199 Unknown urban district Oslo (1988-2003)";"77 years";0
"030199 Unknown urban district Oslo (1988-2003)";"78 years";0
"030199 Unknown urban district Oslo (1988-2003)";"79 years";0
"030199 Unknown urban district Oslo (1988-2003)";"80 years";0
"030199 Unknown urban district Oslo (1988-2003)";"81 years";0
"030199 Unknown urban district Oslo (1988-2003)";"82 years";0
"030199 Unknown urban district Oslo (1988-2003)";"83 years";0
"030199 Unknown urban district Oslo (1988-2003)";"84 years";0
"030199 Unknown urban district Oslo (1988-2003)";"85 years";0
"030199 Unknown urban district Oslo (1988-2003)";"86 years";0
"030199 Unknown urban district Oslo (1988-2003)";"87 years";0
"030199 Unknown urban district Oslo (1988-2003)";"88 years";0
"030199 Unknown urban district Oslo (1988-2003)";"89 years";0
"030199 Unknown urban district Oslo (1988-2003)";"90 years";0
"030199 Unknown urban district Oslo (1988-2003)";"91 years";0
"030199 Unknown urban district Oslo (1988-2003)";"92 years";0
"030199 Unknown urban district Oslo (1988-2003)";"93 years";0
"030199 Unknown urban district Oslo (1988-2003)";"94 years";0
"030199 Unknown urban district Oslo (1988-2003)";"95 years";0
"030199 Unknown urban district Oslo (1988-2003)";"96 years";0
"030199 Unknown urban district Oslo (1988-2003)";"97 years";0
"030199 Unknown urban district Oslo (1988-2003)";"98 years";0
"030199 Unknown urban district Oslo (1988-2003)";"99 years";0
"030199 Unknown urban district Oslo (1988-2003)";"100 years";0
"030199 Unknown urban district Oslo (1988-2003)";"101 years";0
"030199 Unknown urban district Oslo (1988-2003)";"102 years";0
"030199 Unknown urban district Oslo (1988-2003)";"103 years";0
"030199 Unknown urban district Oslo (1988-2003)";"104 years";0
"030199 Unknown urban district Oslo (1988-2003)";"105 years or older";0
"110300a Stavanger total";"0 years";1604
"110300a Stavanger total";"1 year";1548
"110300a Stavanger total";"2 years";1573
"110300a Stavanger total";"3 years";1594
"110300a Stavanger total";"4 years";1699
"110300a Stavanger total";"5 years";1773
"110300a Stavanger total";"6 years";1790
"110300a Stavanger total";"7 years";1708
"110300a Stavanger total";"8 years";1778
"110300a Stavanger total";"9 years";1803
"110300a Stavanger total";"10 years";1860
"110300a Stavanger total";"11 years";1875
"110300a Stavanger total";"12 years";1822
"110300a Stavanger total";"13 years";1815
"110300a Stavanger total";"14 years";1806
"110300a Stavanger total";"15 years";1846
"110300a Stavanger total";"16 years";1689
"110300a Stavanger total";"17 years";1742
"110300a Stavanger total";"18 years";1682
"110300a Stavanger total";"19 years";1684
"110300a Stavanger total";"20 years";1680
"110300a Stavanger total";"21 years";1781
"110300a Stavanger total";"22 years";1858
"110300a Stavanger total";"23 years";1961
"110300a Stavanger total";"24 years";2025
"110300a Stavanger total";"25 years";2077
"110300a Stavanger total";"26 years";2061
"110300a Stavanger total";"27 years";2002
"110300a Stavanger total";"28 years";2077
"110300a Stavanger total";"29 years";2139
"110300a Stavanger total";"30 years";2071
"110300a Stavanger total";"31 years";2175
"110300a Stavanger total";"32 years";2216
"110300a Stavanger total";"33 years";2216
"110300a Stavanger total";"34 years";2162
"110300a Stavanger total";"35 years";2138
"110300a Stavanger total";"36 years";2169
"110300a Stavanger total";"37 years";2134
"110300a Stavanger total";"38 years";2067
"110300a Stavanger total";"39 years";2115
"110300a Stavanger total";"40 years";2071
"110300a Stavanger total";"41 years";2106
"110300a Stavanger total";"42 years";2089
"110300a Stavanger total";"43 years";2020
"110300a Stavanger total";"44 years";1989
"110300a Stavanger total";"45 years";2008
"110300a Stavanger total";"46 years";1954
"110300a Stavanger total";"47 years";2014
"110300a Stavanger total";"48 years";2062
"110300a Stavanger total";"49 years";2010
"110300a Stavanger total";"50 years";1900
"110300a Stavanger total";"51 years";1951
"110300a Stavanger total";"52 years";2017
"110300a Stavanger total";"53 years";1871
"110300a Stavanger total";"54 years";1931
"110300a Stavanger total";"55 years";1857
"110300a Stavanger total";"56 years";1844
"110300a Stavanger total";"57 years";1822
"110300a Stavanger total";"58 years";1769
"110300a Stavanger total";"59 years";1717
"110300a Stavanger total";"60 years";1639
"110300a Stavanger total";"61 years";1625
"110300a Stavanger total";"62 years";1566
"110300a Stavanger total";"63 years";1533
"110300a Stavanger total";"64 years";1512
"110300a Stavanger total";"65 years";1397
"110300a Stavanger total";"66 years";1468
"110300a Stavanger total";"67 years";1374
"110300a Stavanger total";"68 years";1331
"110300a Stavanger total";"69 years";1307
"110300a Stavanger total";"70 years";1147
"110300a Stavanger total";"71 years";1234
"110300a Stavanger total";"72 years";1107
"110300a Stavanger total";"73 years";1076
"110300a Stavanger total";"74 years";1099
"110300a Stavanger total";"75 years";1052
"110300a Stavanger total";"76 years";957
"110300a Stavanger total";"77 years";899
"110300a Stavanger total";"78 years";778
"110300a Stavanger total";"79 years";689
"110300a Stavanger total";"80 years";607
"110300a Stavanger total";"81 years";547
"110300a Stavanger total";"82 years";515
"110300a Stavanger total";"83 years";482
"110300a Stavanger total";"84 years";378
"110300a Stavanger total";"85 years";384
"110300a Stavanger total";"86 years";324
"110300a Stavanger total";"87 years";295
"110300a Stavanger total";"88 years";245
"110300a Stavanger total";"89 years";252
"110300a Stavanger total";"90 years";211
"110300a Stavanger total";"91 years";199
"110300a Stavanger total";"92 years";194
"110300a Stavanger total";"93 years";106
"110300a Stavanger total";"94 years";103
"110300a Stavanger total";"95 years";81
"110300a Stavanger total";"96 years";59
"110300a Stavanger total";"97 years";30
"110300a Stavanger total";"98 years";25
"110300a Stavanger total";"99 years";19
"110300a Stavanger total";"100 years";12
"110300a Stavanger total";"101 years";10
"110300a Stavanger total";"102 years";10
"110300a Stavanger total";"103 years";2
"110300a Stavanger total";"104 years";1
"110300a Stavanger total";"105 years or older";1
"110301 Hundvåg";"0 years";141
"110301 Hundvåg";"1 year";130
"110301 Hundvåg";"2 years";154
"110301 Hundvåg";"3 years";131
"110301 Hundvåg";"4 years";171
"110301 Hundvåg";"5 years";149
"110301 Hundvåg";"6 years";172
"110301 Hundvåg";"7 years";158
"110301 Hundvåg";"8 years";179
"110301 Hundvåg";"9 years";148
"110301 Hundvåg";"10 years";175
"110301 Hundvåg";"11 years";180
"110301 Hundvåg";"12 years";179
"110301 Hundvåg";"13 years";192
"110301 Hundvåg";"14 years";178
"110301 Hundvåg";"15 years";195
"110301 Hundvåg";"16 years";182
"110301 Hundvåg";"17 years";175
"110301 Hundvåg";"18 years";201
"110301 Hundvåg";"19 years";189
"110301 Hundvåg";"20 years";159
"110301 Hundvåg";"21 years";164
"110301 Hundvåg";"22 years";172
"110301 Hundvåg";"23 years";159
"110301 Hundvåg";"24 years";147
