"region"	"age"	"Persons 2020"
"K-5419 Sørreisa"	"64 years"	44
"K-5419 Sørreisa"	"65 years"	54
"K-5419 Sørreisa"	"66 years"	39
"K-5419 Sørreisa"	"67 years"	46
"K-5419 Sørreisa"	"68 years"	31
"K-5419 Sørreisa"	"69 years"	45
"K-5419 Sørreisa"	"70 years"	33
"K-5419 Sørreisa"	"71 years"	44
"K-5419 Sørreisa"	"72 years"	34
"K-5419 Sørreisa"	"73 years"	45
"K-5419 Sørreisa"	"74 years"	33
"K-5419 Sørreisa"	"75 years"	35
"K-5419 Sørreisa"	"76 years"	26
"K-5419 Sørreisa"	"77 years"	25
"K-5419 Sørreisa"	"78 years"	27
"K-5419 Sørreisa"	"79 years"	31
"K-5419 Sørreisa"	"80 years"	16
"K-5419 Sørreisa"	"81 years"	27
"K-5419 Sørreisa"	"82 years"	20
"K-5419 Sørreisa"	"83 years"	14
"K-5419 Sørreisa"	"84 years"	21
"K-5419 Sørreisa"	"85 years"	8
"K-5419 Sørreisa"	"86 years"	9
"K-5419 Sørreisa"	"87 years"	12
"K-5419 Sørreisa"	"88 years"	8
"K-5419 Sørreisa"	"89 years"	6
"K-5419 Sørreisa"	"90 years"	10
"K-5419 Sørreisa"	"91 years"	1
"K-5419 Sørreisa"	"92 years"	4
"K-5419 Sørreisa"	"93 years"	2
"K-5419 Sørreisa"	"94 years"	2
"K-5419 Sørreisa"	"95 years"	3
"K-5419 Sørreisa"	"96 years"	6
"K-5419 Sørreisa"	"97 years"	0
"K-5419 Sørreisa"	"98 years"	1
"K-5419 Sørreisa"	"99 years"	1
"K-5419 Sørreisa"	"100 years"	0
"K-5419 Sørreisa"	"101 years"	0
"K-5419 Sørreisa"	"102 years"	0
"K-5419 Sørreisa"	"103 years"	0
"K-5419 Sørreisa"	"104 years"	0
"K-5419 Sørreisa"	"105 years or older"	0
"K-5420 Dyrøy"	"0 years"	5
"K-5420 Dyrøy"	"1 year"	2
"K-5420 Dyrøy"	"2 years"	8
"K-5420 Dyrøy"	"3 years"	5
"K-5420 Dyrøy"	"4 years"	8
"K-5420 Dyrøy"	"5 years"	8
"K-5420 Dyrøy"	"6 years"	8
"K-5420 Dyrøy"	"7 years"	11
"K-5420 Dyrøy"	"8 years"	7
"K-5420 Dyrøy"	"9 years"	10
"K-5420 Dyrøy"	"10 years"	18
"K-5420 Dyrøy"	"11 years"	6
"K-5420 Dyrøy"	"12 years"	11
"K-5420 Dyrøy"	"13 years"	9
"K-5420 Dyrøy"	"14 years"	15
"K-5420 Dyrøy"	"15 years"	12
"K-5420 Dyrøy"	"16 years"	10
"K-5420 Dyrøy"	"17 years"	11
"K-5420 Dyrøy"	"18 years"	13
"K-5420 Dyrøy"	"19 years"	20
"K-5420 Dyrøy"	"20 years"	13
"K-5420 Dyrøy"	"21 years"	14
"K-5420 Dyrøy"	"22 years"	5
"K-5420 Dyrøy"	"23 years"	12
"K-5420 Dyrøy"	"24 years"	9
"K-5420 Dyrøy"	"25 years"	16
"K-5420 Dyrøy"	"26 years"	7
"K-5420 Dyrøy"	"27 years"	14
"K-5420 Dyrøy"	"28 years"	12
"K-5420 Dyrøy"	"29 years"	10
"K-5420 Dyrøy"	"30 years"	10
"K-5420 Dyrøy"	"31 years"	6
"K-5420 Dyrøy"	"32 years"	8
"K-5420 Dyrøy"	"33 years"	8
"K-5420 Dyrøy"	"34 years"	10
"K-5420 Dyrøy"	"35 years"	7
"K-5420 Dyrøy"	"36 years"	11
"K-5420 Dyrøy"	"37 years"	7
"K-5420 Dyrøy"	"38 years"	11
"K-5420 Dyrøy"	"39 years"	13
"K-5420 Dyrøy"	"40 years"	5
"K-5420 Dyrøy"	"41 years"	7
"K-5420 Dyrøy"	"42 years"	9
"K-5420 Dyrøy"	"43 years"	7
"K-5420 Dyrøy"	"44 years"	12
"K-5420 Dyrøy"	"45 years"	15
"K-5420 Dyrøy"	"46 years"	15
"K-5420 Dyrøy"	"47 years"	16
"K-5420 Dyrøy"	"48 years"	24
"K-5420 Dyrøy"	"49 years"	12
"K-5420 Dyrøy"	"50 years"	15
"K-5420 Dyrøy"	"51 years"	18
"K-5420 Dyrøy"	"52 years"	12
"K-5420 Dyrøy"	"53 years"	13
"K-5420 Dyrøy"	"54 years"	15
"K-5420 Dyrøy"	"55 years"	10
"K-5420 Dyrøy"	"56 years"	13
"K-5420 Dyrøy"	"57 years"	17
"K-5420 Dyrøy"	"58 years"	17
"K-5420 Dyrøy"	"59 years"	18
"K-5420 Dyrøy"	"60 years"	27
"K-5420 Dyrøy"	"61 years"	16
"K-5420 Dyrøy"	"62 years"	22
"K-5420 Dyrøy"	"63 years"	16
"K-5420 Dyrøy"	"64 years"	18
"K-5420 Dyrøy"	"65 years"	24
"K-5420 Dyrøy"	"66 years"	16
"K-5420 Dyrøy"	"67 years"	10
"K-5420 Dyrøy"	"68 years"	24
"K-5420 Dyrøy"	"69 years"	23
"K-5420 Dyrøy"	"70 years"	14
"K-5420 Dyrøy"	"71 years"	16
"K-5420 Dyrøy"	"72 years"	14
"K-5420 Dyrøy"	"73 years"	18
"K-5420 Dyrøy"	"74 years"	23
"K-5420 Dyrøy"	"75 years"	14
"K-5420 Dyrøy"	"76 years"	17
"K-5420 Dyrøy"	"77 years"	10
"K-5420 Dyrøy"	"78 years"	11
"K-5420 Dyrøy"	"79 years"	8
"K-5420 Dyrøy"	"80 years"	9
"K-5420 Dyrøy"	"81 years"	7
"K-5420 Dyrøy"	"82 years"	5
"K-5420 Dyrøy"	"83 years"	10
"K-5420 Dyrøy"	"84 years"	3
"K-5420 Dyrøy"	"85 years"	9
"K-5420 Dyrøy"	"86 years"	3
"K-5420 Dyrøy"	"87 years"	5
"K-5420 Dyrøy"	"88 years"	3
"K-5420 Dyrøy"	"89 years"	4
"K-5420 Dyrøy"	"90 years"	3
"K-5420 Dyrøy"	"91 years"	3
"K-5420 Dyrøy"	"92 years"	0
"K-5420 Dyrøy"	"93 years"	3
"K-5420 Dyrøy"	"94 years"	1
"K-5420 Dyrøy"	"95 years"	2
"K-5420 Dyrøy"	"96 years"	0
"K-5420 Dyrøy"	"97 years"	0
"K-5420 Dyrøy"	"98 years"	0
"K-5420 Dyrøy"	"99 years"	0
"K-5420 Dyrøy"	"100 years"	1
"K-5420 Dyrøy"	"101 years"	1
"K-5420 Dyrøy"	"102 years"	0
"K-5420 Dyrøy"	"103 years"	0
"K-5420 Dyrøy"	"104 years"	0
"K-5420 Dyrøy"	"105 years or older"	0
"K-5421 Senja"	"0 years"	118
"K-5421 Senja"	"1 year"	116
"K-5421 Senja"	"2 years"	152
"K-5421 Senja"	"3 years"	151
"K-5421 Senja"	"4 years"	149
"K-5421 Senja"	"5 years"	149
"K-5421 Senja"	"6 years"	169
"K-5421 Senja"	"7 years"	174
"K-5421 Senja"	"8 years"	162
"K-5421 Senja"	"9 years"	185
"K-5421 Senja"	"10 years"	198
"K-5421 Senja"	"11 years"	220
"K-5421 Senja"	"12 years"	190
"K-5421 Senja"	"13 years"	188
"K-5421 Senja"	"14 years"	183
"K-5421 Senja"	"15 years"	198
"K-5421 Senja"	"16 years"	169
"K-5421 Senja"	"17 years"	201
"K-5421 Senja"	"18 years"	191
"K-5421 Senja"	"19 years"	223
"K-5421 Senja"	"20 years"	211
"K-5421 Senja"	"21 years"	166
"K-5421 Senja"	"22 years"	186
"K-5421 Senja"	"23 years"	164
"K-5421 Senja"	"24 years"	188
"K-5421 Senja"	"25 years"	163
"K-5421 Senja"	"26 years"	168
"K-5421 Senja"	"27 years"	194
"K-5421 Senja"	"28 years"	163
"K-5421 Senja"	"29 years"	170
"K-5421 Senja"	"30 years"	164
"K-5421 Senja"	"31 years"	175
"K-5421 Senja"	"32 years"	167
"K-5421 Senja"	"33 years"	163
"K-5421 Senja"	"34 years"	163
"K-5421 Senja"	"35 years"	163
"K-5421 Senja"	"36 years"	185
"K-5421 Senja"	"37 years"	158
"K-5421 Senja"	"38 years"	173
"K-5421 Senja"	"39 years"	147
"K-5421 Senja"	"40 years"	145
"K-5421 Senja"	"41 years"	156
"K-5421 Senja"	"42 years"	173
"K-5421 Senja"	"43 years"	192
"K-5421 Senja"	"44 years"	181
"K-5421 Senja"	"45 years"	192
"K-5421 Senja"	"46 years"	194
"K-5421 Senja"	"47 years"	216
"K-5421 Senja"	"48 years"	190
"K-5421 Senja"	"49 years"	185
"K-5421 Senja"	"50 years"	211
"K-5421 Senja"	"51 years"	206
"K-5421 Senja"	"52 years"	215
"K-5421 Senja"	"53 years"	204
"K-5421 Senja"	"54 years"	216
"K-5421 Senja"	"55 years"	210
"K-5421 Senja"	"56 years"	186
"K-5421 Senja"	"57 years"	214
"K-5421 Senja"	"58 years"	180
"K-5421 Senja"	"59 years"	215
"K-5421 Senja"	"60 years"	192
"K-5421 Senja"	"61 years"	154
"K-5421 Senja"	"62 years"	189
"K-5421 Senja"	"63 years"	195
"K-5421 Senja"	"64 years"	197
"K-5421 Senja"	"65 years"	163
"K-5421 Senja"	"66 years"	198
"K-5421 Senja"	"67 years"	218
"K-5421 Senja"	"68 years"	160
"K-5421 Senja"	"69 years"	185
"K-5421 Senja"	"70 years"	168
"K-5421 Senja"	"71 years"	154
"K-5421 Senja"	"72 years"	184
"K-5421 Senja"	"73 years"	151
"K-5421 Senja"	"74 years"	164
"K-5421 Senja"	"75 years"	148
"K-5421 Senja"	"76 years"	116
"K-5421 Senja"	"77 years"	126
"K-5421 Senja"	"78 years"	102
"K-5421 Senja"	"79 years"	122
"K-5421 Senja"	"80 years"	97
"K-5421 Senja"	"81 years"	80
"K-5421 Senja"	"82 years"	82
"K-5421 Senja"	"83 years"	68
"K-5421 Senja"	"84 years"	67
"K-5421 Senja"	"85 years"	52
"K-5421 Senja"	"86 years"	44
"K-5421 Senja"	"87 years"	55
"K-5421 Senja"	"88 years"	41
"K-5421 Senja"	"89 years"	45
"K-5421 Senja"	"90 years"	30
"K-5421 Senja"	"91 years"	28
"K-5421 Senja"	"92 years"	20
"K-5421 Senja"	"93 years"	21
"K-5421 Senja"	"94 years"	12
"K-5421 Senja"	"95 years"	6
"K-5421 Senja"	"96 years"	7
"K-5421 Senja"	"97 years"	6
"K-5421 Senja"	"98 years"	2
"K-5421 Senja"	"99 years"	1
"K-5421 Senja"	"100 years"	2
"K-5421 Senja"	"101 years"	1
"K-5421 Senja"	"102 years"	0
"K-5421 Senja"	"103 years"	0
"K-5421 Senja"	"104 years"	0
"K-5421 Senja"	"105 years or older"	0
"K-5422 Balsfjord"	"0 years"	40
"K-5422 Balsfjord"	"1 year"	45
"K-5422 Balsfjord"	"2 years"	40
"K-5422 Balsfjord"	"3 years"	57
"K-5422 Balsfjord"	"4 years"	39
"K-5422 Balsfjord"	"5 years"	69
"K-5422 Balsfjord"	"6 years"	41
"K-5422 Balsfjord"	"7 years"	51
"K-5422 Balsfjord"	"8 years"	56
"K-5422 Balsfjord"	"9 years"	47
"K-5422 Balsfjord"	"10 years"	69
"K-5422 Balsfjord"	"11 years"	58
"K-5422 Balsfjord"	"12 years"	64
"K-5422 Balsfjord"	"13 years"	69
"K-5422 Balsfjord"	"14 years"	74
"K-5422 Balsfjord"	"15 years"	59
"K-5422 Balsfjord"	"16 years"	61
"K-5422 Balsfjord"	"17 years"	58
"K-5422 Balsfjord"	"18 years"	52
"K-5422 Balsfjord"	"19 years"	84
"K-5422 Balsfjord"	"20 years"	70
"K-5422 Balsfjord"	"21 years"	82
"K-5422 Balsfjord"	"22 years"	60
"K-5422 Balsfjord"	"23 years"	49
"K-5422 Balsfjord"	"24 years"	60
"K-5422 Balsfjord"	"25 years"	62
"K-5422 Balsfjord"	"26 years"	79
"K-5422 Balsfjord"	"27 years"	64
"K-5422 Balsfjord"	"28 years"	58
"K-5422 Balsfjord"	"29 years"	57
"K-5422 Balsfjord"	"30 years"	71
"K-5422 Balsfjord"	"31 years"	48
"K-5422 Balsfjord"	"32 years"	55
"K-5422 Balsfjord"	"33 years"	66
"K-5422 Balsfjord"	"34 years"	44
"K-5422 Balsfjord"	"35 years"	60
"K-5422 Balsfjord"	"36 years"	59
"K-5422 Balsfjord"	"37 years"	57
"K-5422 Balsfjord"	"38 years"	59
"K-5422 Balsfjord"	"39 years"	54
"K-5422 Balsfjord"	"40 years"	51
"K-5422 Balsfjord"	"41 years"	64
"K-5422 Balsfjord"	"42 years"	46
"K-5422 Balsfjord"	"43 years"	56
"K-5422 Balsfjord"	"44 years"	73
"K-5422 Balsfjord"	"45 years"	72
"K-5422 Balsfjord"	"46 years"	81
"K-5422 Balsfjord"	"47 years"	81
"K-5422 Balsfjord"	"48 years"	73
"K-5422 Balsfjord"	"49 years"	91
"K-5422 Balsfjord"	"50 years"	100
"K-5422 Balsfjord"	"51 years"	95
"K-5422 Balsfjord"	"52 years"	88
"K-5422 Balsfjord"	"53 years"	70
"K-5422 Balsfjord"	"54 years"	83
"K-5422 Balsfjord"	"55 years"	111
"K-5422 Balsfjord"	"56 years"	72
"K-5422 Balsfjord"	"57 years"	90
"K-5422 Balsfjord"	"58 years"	70
"K-5422 Balsfjord"	"59 years"	75
"K-5422 Balsfjord"	"60 years"	61
"K-5422 Balsfjord"	"61 years"	61
"K-5422 Balsfjord"	"62 years"	58
"K-5422 Balsfjord"	"63 years"	91
"K-5422 Balsfjord"	"64 years"	70
"K-5422 Balsfjord"	"65 years"	67
"K-5422 Balsfjord"	"66 years"	59
"K-5422 Balsfjord"	"67 years"	62
"K-5422 Balsfjord"	"68 years"	73
"K-5422 Balsfjord"	"69 years"	62
"K-5422 Balsfjord"	"70 years"	72
"K-5422 Balsfjord"	"71 years"	76
"K-5422 Balsfjord"	"72 years"	83
"K-5422 Balsfjord"	"73 years"	85
"K-5422 Balsfjord"	"74 years"	62
"K-5422 Balsfjord"	"75 years"	61
"K-5422 Balsfjord"	"76 years"	53
"K-5422 Balsfjord"	"77 years"	70
"K-5422 Balsfjord"	"78 years"	40
"K-5422 Balsfjord"	"79 years"	41
"K-5422 Balsfjord"	"80 years"	46
"K-5422 Balsfjord"	"81 years"	41
"K-5422 Balsfjord"	"82 years"	43
"K-5422 Balsfjord"	"83 years"	34
"K-5422 Balsfjord"	"84 years"	33
"K-5422 Balsfjord"	"85 years"	28
"K-5422 Balsfjord"	"86 years"	21
"K-5422 Balsfjord"	"87 years"	21
"K-5422 Balsfjord"	"88 years"	23
"K-5422 Balsfjord"	"89 years"	14
"K-5422 Balsfjord"	"90 years"	20
"K-5422 Balsfjord"	"91 years"	7
"K-5422 Balsfjord"	"92 years"	9
"K-5422 Balsfjord"	"93 years"	6
"K-5422 Balsfjord"	"94 years"	7
"K-5422 Balsfjord"	"95 years"	3
"K-5422 Balsfjord"	"96 years"	2
"K-5422 Balsfjord"	"97 years"	1
"K-5422 Balsfjord"	"98 years"	1
"K-5422 Balsfjord"	"99 years"	1
"K-5422 Balsfjord"	"100 years"	1
"K-5422 Balsfjord"	"101 years"	0
"K-5422 Balsfjord"	"102 years"	0
"K-5422 Balsfjord"	"103 years"	0
"K-5422 Balsfjord"	"104 years"	1
"K-5422 Balsfjord"	"105 years or older"	0
"K-5423 Karlsøy"	"0 years"	18
"K-5423 Karlsøy"	"1 year"	13
"K-5423 Karlsøy"	"2 years"	23
"K-5423 Karlsøy"	"3 years"	13
"K-5423 Karlsøy"	"4 years"	18
"K-5423 Karlsøy"	"5 years"	16
"K-5423 Karlsøy"	"6 years"	24
"K-5423 Karlsøy"	"7 years"	13
"K-5423 Karlsøy"	"8 years"	13
"K-5423 Karlsøy"	"9 years"	17
"K-5423 Karlsøy"	"10 years"	14
"K-5423 Karlsøy"	"11 years"	22
"K-5423 Karlsøy"	"12 years"	18
"K-5423 Karlsøy"	"13 years"	18
"K-5423 Karlsøy"	"14 years"	21
"K-5423 Karlsøy"	"15 years"	16
"K-5423 Karlsøy"	"16 years"	12
"K-5423 Karlsøy"	"17 years"	25
"K-5423 Karlsøy"	"18 years"	21
"K-5423 Karlsøy"	"19 years"	19
"K-5423 Karlsøy"	"20 years"	25
"K-5423 Karlsøy"	"21 years"	28
"K-5423 Karlsøy"	"22 years"	25
"K-5423 Karlsøy"	"23 years"	28
"K-5423 Karlsøy"	"24 years"	24
"K-5423 Karlsøy"	"25 years"	18
"K-5423 Karlsøy"	"26 years"	23
"K-5423 Karlsøy"	"27 years"	11
"K-5423 Karlsøy"	"28 years"	24
"K-5423 Karlsøy"	"29 years"	26
"K-5423 Karlsøy"	"30 years"	33
"K-5423 Karlsøy"	"31 years"	34
"K-5423 Karlsøy"	"32 years"	21
"K-5423 Karlsøy"	"33 years"	29
"K-5423 Karlsøy"	"34 years"	28
"K-5423 Karlsøy"	"35 years"	14
"K-5423 Karlsøy"	"36 years"	18
"K-5423 Karlsøy"	"37 years"	28
"K-5423 Karlsøy"	"38 years"	14
"K-5423 Karlsøy"	"39 years"	21
"K-5423 Karlsøy"	"40 years"	18
"K-5423 Karlsøy"	"41 years"	25
"K-5423 Karlsøy"	"42 years"	17
"K-5423 Karlsøy"	"43 years"	18
"K-5423 Karlsøy"	"44 years"	17
"K-5423 Karlsøy"	"45 years"	27
"K-5423 Karlsøy"	"46 years"	27
"K-5423 Karlsøy"	"47 years"	31
"K-5423 Karlsøy"	"48 years"	30
"K-5423 Karlsøy"	"49 years"	24
"K-5423 Karlsøy"	"50 years"	25
"K-5423 Karlsøy"	"51 years"	27
"K-5423 Karlsøy"	"52 years"	37
"K-5423 Karlsøy"	"53 years"	33
"K-5423 Karlsøy"	"54 years"	26
"K-5423 Karlsøy"	"55 years"	38
"K-5423 Karlsøy"	"56 years"	35
"K-5423 Karlsøy"	"57 years"	48
"K-5423 Karlsøy"	"58 years"	34
"K-5423 Karlsøy"	"59 years"	33
"K-5423 Karlsøy"	"60 years"	38
"K-5423 Karlsøy"	"61 years"	28
"K-5423 Karlsøy"	"62 years"	34
"K-5423 Karlsøy"	"63 years"	42
"K-5423 Karlsøy"	"64 years"	36
"K-5423 Karlsøy"	"65 years"	31
"K-5423 Karlsøy"	"66 years"	34
"K-5423 Karlsøy"	"67 years"	36
"K-5423 Karlsøy"	"68 years"	34
"K-5423 Karlsøy"	"69 years"	44
"K-5423 Karlsøy"	"70 years"	27
"K-5423 Karlsøy"	"71 years"	37
"K-5423 Karlsøy"	"72 years"	31
"K-5423 Karlsøy"	"73 years"	39
"K-5423 Karlsøy"	"74 years"	32
"K-5423 Karlsøy"	"75 years"	37
"K-5423 Karlsøy"	"76 years"	20
"K-5423 Karlsøy"	"77 years"	27
"K-5423 Karlsøy"	"78 years"	16
"K-5423 Karlsøy"	"79 years"	20
"K-5423 Karlsøy"	"80 years"	25
"K-5423 Karlsøy"	"81 years"	15
"K-5423 Karlsøy"	"82 years"	17
"K-5423 Karlsøy"	"83 years"	17
"K-5423 Karlsøy"	"84 years"	12
"K-5423 Karlsøy"	"85 years"	16
"K-5423 Karlsøy"	"86 years"	18
"K-5423 Karlsøy"	"87 years"	4
"K-5423 Karlsøy"	"88 years"	9
"K-5423 Karlsøy"	"89 years"	8
"K-5423 Karlsøy"	"90 years"	5
"K-5423 Karlsøy"	"91 years"	4
"K-5423 Karlsøy"	"92 years"	4
"K-5423 Karlsøy"	"93 years"	1
"K-5423 Karlsøy"	"94 years"	0
"K-5423 Karlsøy"	"95 years"	3
"K-5423 Karlsøy"	"96 years"	1
"K-5423 Karlsøy"	"97 years"	2
"K-5423 Karlsøy"	"98 years"	0
"K-5423 Karlsøy"	"99 years"	0
"K-5423 Karlsøy"	"100 years"	0
"K-5423 Karlsøy"	"101 years"	0
"K-5423 Karlsøy"	"102 years"	0
"K-5423 Karlsøy"	"103 years"	0
"K-5423 Karlsøy"	"104 years"	0
"K-5423 Karlsøy"	"105 years or older"	0
"K-5424 Lyngen"	"0 years"	17
"K-5424 Lyngen"	"1 year"	21
"K-5424 Lyngen"	"2 years"	20
"K-5424 Lyngen"	"3 years"	25
"K-5424 Lyngen"	"4 years"	19
"K-5424 Lyngen"	"5 years"	18
"K-5424 Lyngen"	"6 years"	18
"K-5424 Lyngen"	"7 years"	32
"K-5424 Lyngen"	"8 years"	22
"K-5424 Lyngen"	"9 years"	26
"K-5424 Lyngen"	"10 years"	25
"K-5424 Lyngen"	"11 years"	31
"K-5424 Lyngen"	"12 years"	39
"K-5424 Lyngen"	"13 years"	30
"K-5424 Lyngen"	"14 years"	30
"K-5424 Lyngen"	"15 years"	23
"K-5424 Lyngen"	"16 years"	40
"K-5424 Lyngen"	"17 years"	26
"K-5424 Lyngen"	"18 years"	44
"K-5424 Lyngen"	"19 years"	45
"K-5424 Lyngen"	"20 years"	44
"K-5424 Lyngen"	"21 years"	39
"K-5424 Lyngen"	"22 years"	37
"K-5424 Lyngen"	"23 years"	31
"K-5424 Lyngen"	"24 years"	25
"K-5424 Lyngen"	"25 years"	29
"K-5424 Lyngen"	"26 years"	39
"K-5424 Lyngen"	"27 years"	21
"K-5424 Lyngen"	"28 years"	20
"K-5424 Lyngen"	"29 years"	21
"K-5424 Lyngen"	"30 years"	18
"K-5424 Lyngen"	"31 years"	30
"K-5424 Lyngen"	"32 years"	29
"K-5424 Lyngen"	"33 years"	19
"K-5424 Lyngen"	"34 years"	15
"K-5424 Lyngen"	"35 years"	24
"K-5424 Lyngen"	"36 years"	26
"K-5424 Lyngen"	"37 years"	24
"K-5424 Lyngen"	"38 years"	24
"K-5424 Lyngen"	"39 years"	30
"K-5424 Lyngen"	"40 years"	26
"K-5424 Lyngen"	"41 years"	33
"K-5424 Lyngen"	"42 years"	22
"K-5424 Lyngen"	"43 years"	33
"K-5424 Lyngen"	"44 years"	22
"K-5424 Lyngen"	"45 years"	42
"K-5424 Lyngen"	"46 years"	39
"K-5424 Lyngen"	"47 years"	37
"K-5424 Lyngen"	"48 years"	51
"K-5424 Lyngen"	"49 years"	46
"K-5424 Lyngen"	"50 years"	45
"K-5424 Lyngen"	"51 years"	34
"K-5424 Lyngen"	"52 years"	41
"K-5424 Lyngen"	"53 years"	36
"K-5424 Lyngen"	"54 years"	37
"K-5424 Lyngen"	"55 years"	29
"K-5424 Lyngen"	"56 years"	32
"K-5424 Lyngen"	"57 years"	38
"K-5424 Lyngen"	"58 years"	35
"K-5424 Lyngen"	"59 years"	36
"K-5424 Lyngen"	"60 years"	47
"K-5424 Lyngen"	"61 years"	40
"K-5424 Lyngen"	"62 years"	38
"K-5424 Lyngen"	"63 years"	29
"K-5424 Lyngen"	"64 years"	44
"K-5424 Lyngen"	"65 years"	39
"K-5424 Lyngen"	"66 years"	42
"K-5424 Lyngen"	"67 years"	33
"K-5424 Lyngen"	"68 years"	40
"K-5424 Lyngen"	"69 years"	53
"K-5424 Lyngen"	"70 years"	45
"K-5424 Lyngen"	"71 years"	49
"K-5424 Lyngen"	"72 years"	41
"K-5424 Lyngen"	"73 years"	37
"K-5424 Lyngen"	"74 years"	45
"K-5424 Lyngen"	"75 years"	40
"K-5424 Lyngen"	"76 years"	29
"K-5424 Lyngen"	"77 years"	28
"K-5424 Lyngen"	"78 years"	29
"K-5424 Lyngen"	"79 years"	29
"K-5424 Lyngen"	"80 years"	24
"K-5424 Lyngen"	"81 years"	23
"K-5424 Lyngen"	"82 years"	14
"K-5424 Lyngen"	"83 years"	25
"K-5424 Lyngen"	"84 years"	20
"K-5424 Lyngen"	"85 years"	16
"K-5424 Lyngen"	"86 years"	16
"K-5424 Lyngen"	"87 years"	12
"K-5424 Lyngen"	"88 years"	12
"K-5424 Lyngen"	"89 years"	11
"K-5424 Lyngen"	"90 years"	6
"K-5424 Lyngen"	"91 years"	6
"K-5424 Lyngen"	"92 years"	7
"K-5424 Lyngen"	"93 years"	4
"K-5424 Lyngen"	"94 years"	1
"K-5424 Lyngen"	"95 years"	3
"K-5424 Lyngen"	"96 years"	5
"K-5424 Lyngen"	"97 years"	1
"K-5424 Lyngen"	"98 years"	0
"K-5424 Lyngen"	"99 years"	1
"K-5424 Lyngen"	"100 years"	0
"K-5424 Lyngen"	"101 years"	0
"K-5424 Lyngen"	"102 years"	0
"K-5424 Lyngen"	"103 years"	0
"K-5424 Lyngen"	"104 years"	0
"K-5424 Lyngen"	"105 years or older"	0
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"0 years"	14
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"1 year"	8
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"2 years"	15
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"3 years"	12
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"4 years"	17
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"5 years"	12
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"6 years"	17
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"7 years"	12
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"8 years"	25
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"9 years"	15
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"10 years"	20
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"11 years"	16
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"12 years"	15
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"13 years"	29
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"14 years"	25
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"15 years"	21
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"16 years"	21
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"17 years"	29
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"18 years"	20
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"19 years"	32
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"20 years"	24
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"21 years"	22
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"22 years"	16
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"23 years"	23
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"24 years"	21
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"25 years"	24
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"26 years"	18
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"27 years"	19
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"28 years"	21
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"29 years"	14
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"30 years"	9
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"31 years"	22
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"32 years"	16
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"33 years"	11
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"34 years"	18
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"35 years"	17
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"36 years"	16
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"37 years"	13
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"38 years"	16
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"39 years"	15
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"40 years"	10
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"41 years"	23
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"42 years"	27
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"43 years"	31
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"44 years"	12
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"45 years"	24
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"46 years"	26
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"47 years"	29
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"48 years"	22
"K-5425 Storfjord - Omasvuotna - Omasvuono"	"49 years"	31
